Bill Date,Invoice ID,Product ID,Product Name,Product Category,Brand,Qty Sold,Selling Price per Unit,MRP,Discount Offered(%),Discount Amount,Net Amount,Branch Name,Sales Channel,Customer Segment,Payment Mode,Region
01-11-2024 00:00,INV202401314668,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,Mumbai,Wholesale,ISP,Full Cash,Maharashtra
01-11-2024 00:00,INV202401318700,P004,Termination Box 2-Way Model,Distribution Products,Opton,132,1900,2000,5,13200,250800,Noida,Wholesale,ISP,Full Cash,Delhi
01-11-2024 00:00,INV202401318413,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,Kumily,Wholesale,ISP,EMI,Kerala
01-11-2024 00:00,INV202401315505,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,119,1900,2000,5,11900,226100,Perumbavoor,Wholesale,International Buyers,Credit,Kerala
01-11-2024 00:00,INV202401313230,P004,V1600G2,GPON OLT,Netlink,4,180000,200000,10,80000,720000,Bangalore,Online,ISP,Full Cash,Karnataka
01-11-2024 00:00,INV202401314167,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,100,1900,2000,5,10000,190000,Perumbavoor,Wholesale,Retailer,Full Cash,Kerala
01-11-2024 00:00,INV202401313618,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2760,95,100,5,13800,262200,Coimbatore,Online,Distributor,Full Cash,Tamil Nadu
01-11-2024 00:00,INV202401317237,P004,Termination Box 2-Way Model,Distribution Products,Opton,98,1900,2000,5,9800,186200,Kumily,Distributor,International Buyers,,Kerala
01-11-2024 00:00,INV202401311762,P005,HG2802RGWT,GPON ONT,Netlink,193,4750,5000,5,48250,916750,,Wholesale,ISP,Credit,Kerala
02-11-2024 00:00,INV202402011703,P004,Termination Box 2-Way Model,Distribution Products,Opton,227,1900,2000,5,22700,431300,Noida,Distributor,ISP,EMI,Delhi
02-11-2024 00:00,INV202402017359,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,748,95,100,5,3740,71060,Hyderabad,Wholesale,Retailer,Credit,Telangana
02-11-2024 00:00,INV202402018347,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,48,1900,2000,5,4800,91200,Bangalore,Distributor,ISP,Credit,Karnataka
02-11-2024 00:00,INV202402016450,P004,V1600G2,GPON OLT,Netlink,3,180000,200000,10,60000,540000,Bangalore,Distributor,ISP,Credit,Karnataka
02-11-2024 00:00,INV202402013361,P005,HG2802RGWT,GPON ONT,Netlink,69,4750,5000,5,17250,327750,Hyderabad,Wholesale,Retailer,Full Cash,Telangana
02-11-2024 00:00,INV202402014904,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Mumbai,Online,ISP,Credit,Maharashtra
02-11-2024 00:00,INV202402011575,P003,V1600D4-L,GEPON OLT,Netlink,1,90000,100000,10,10000,90000,Chennai,Wholesale,ISP,EMI,Tamil Nadu
02-11-2024 00:00,INV202402013157,P004,V1600G2,GPON OLT,Netlink,1,180000,200000,10,20000,180000,Perumbavoor,Online,ISP,EMI,Kerala
02-11-2024 00:00,INV202402017511,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1749,95,100,5,8745,166155,Ernakulam,Retail,ISP,EMI,Kerala
02-11-2024 00:00,INV202402017021,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,175,1900,2000,5,17500,332500,Perumbavoor,Wholesale,ISP,Credit,West Bengal
02-11-2024 00:00,INV202402018822,P004,V1600G2,GPON OLT,Netlink,4,180000,200000,10,80000,720000,,Distributor,ISP,Full Cash,Tamil Nadu
02-11-2024 00:00,INV202402018452,P005,HG2802RGWT,GPON ONT,Netlink,42,4750,5000,5,10500,199500,Perumbavoor,Distributor,ISP,Credit,Kerala
02-11-2024 00:00,INV202402016324,P005,HG2802RGWT,GPON ONT,Netlink,115,4750,5000,5,28750,546250,,Online,International Buyers,EMI,Maharashtra
03-11-2024 00:00,INV202402027158,P005,HG2802RGWT,GPON ONT,Netlink,31,4750,5000,5,7750,147250,Chennai,Retail,ISP,EMI,Tamil Nadu
03-11-2024 00:00,INV202402024253,P004,Termination Box 2-Way Model,Distribution Products,Opton,238,1900,2000,5,23800,452200,Chennai,Online,Distributor,EMI,Tamil Nadu
03-11-2024 00:00,INV202402022666,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,193,95,100,5,965,18335,Perumbavoor,Online,ISP,Credit,Kerala
03-11-2024 00:00,INV202402024098,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1654,95,100,5,8270,157130,Coimbatore,Wholesale,International Buyers,Credit,Tamil Nadu
03-11-2024 00:00,INV202402026435,P005,HG2802RGWT,GPON ONT,Netlink,30,4750,5000,5,7500,142500,Hyderabad,Wholesale,Distributor,Full Cash,Telangana
03-11-2024 00:00,INV202402022903,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Chennai,Distributor,Retailer,EMI,Tamil Nadu
03-11-2024 00:00,INV202402029595,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,284,1900,2000,5,28400,539600,Coimbatore,Wholesale,Retailer,Credit,Tamil Nadu
03-11-2024 00:00,INV202402028031,P005,HG2802RGWT,GPON ONT,Netlink,167,4750,5000,5,41750,793250,Chennai,Wholesale,International Buyers,EMI,Tamil Nadu
03-11-2024 00:00,INV202402027922,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,496,95,100,5,2480,47120,Coimbatore,Wholesale,Retailer,Full Cash,Tamil Nadu
03-11-2024 00:00,INV202402028846,P004,V1600G2,GPON OLT,Netlink,8,180000,200000,10,160000,1440000,Mumbai,Retail,Distributor,,Maharashtra
04-11-2024 00:00,SYN202411040304,P004,Termination Box 2-Way Model,Distribution Products,Opton,179,1900,2000,5,17900,340100,Kumily,Wholesale,International Buyers,EMI,Kerala
05-11-2024 00:00,SYN202411050305,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1336,95,100,5,6680,126920,Ernakulam,Distributor,Retailer,EMI,Kerala
06-11-2024 00:00,INV202402055928,P005,HG2802RGWT,GPON ONT,Netlink,53,4750,5000,5,13250,251750,Ernakulam,Wholesale,International Buyers,Full Cash,Kerala
06-11-2024 00:00,INV202402054620,P004,V1600G2,GPON OLT,Netlink,4,180000,200000,10,80000,720000,Perumbavoor,Retail,ISP,EMI,West Bengal
06-11-2024 00:00,INV202402052319,P004,Termination Box 2-Way Model,Distribution Products,Opton,262,1900,2000,5,26200,497800,Mumbai,Wholesale,ISP,Credit,Maharashtra
06-11-2024 00:00,INV202402051130,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Noida,Online,ISP,Full Cash,Delhi
06-11-2024 00:00,INV202402054704,P005,HG2802RGWT,GPON ONT,Netlink,161,4750,5000,5,40250,764750,Noida,Wholesale,Retailer,Credit,Delhi
06-11-2024 00:00,INV202402057925,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2237,95,100,5,11185,212515,Perumbavoor,Retail,Retailer,Credit,West Bengal
06-11-2024 00:00,INV202402053506,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Noida,Online,ISP,Full Cash,Delhi
06-11-2024 00:00,INV202402055491,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Mumbai,Wholesale,ISP,Credit,Maharashtra
06-11-2024 00:00,INV202402055686,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,271,1900,2000,5,27100,514900,Kumily,Online,ISP,EMI,Kerala
07-11-2024 00:00,INV202402068610,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Kumily,Distributor,International Buyers,Full Cash,Kerala
07-11-2024 00:00,INV202402069873,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2204,95,100,5,11020,209380,Coimbatore,Wholesale,ISP,Credit,Tamil Nadu
07-11-2024 00:00,INV202402069494,P005,HG2802RGWT,GPON ONT,Netlink,226,4750,5000,5,56500,1073500,Hyderabad,Retail,International Buyers,Credit,Telangana
07-11-2024 00:00,INV202402068974,P004,V1600G2,GPON OLT,Netlink,1,180000,200000,10,20000,180000,Perumbavoor,Distributor,International Buyers,Full Cash,Kerala
07-11-2024 00:00,INV202402067761,P004,Termination Box 2-Way Model,Distribution Products,Opton,118,1900,2000,5,11800,224200,Hyderabad,Wholesale,International Buyers,EMI,Telangana
07-11-2024 00:00,INV202402068133,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,246,1900,2000,5,24600,467400,Hyderabad,Wholesale,ISP,Full Cash,Telangana
07-11-2024 00:00,INV202402066001,P004,V1600G2,GPON OLT,Netlink,7,180000,200000,10,140000,1260000,Coimbatore,Distributor,ISP,Credit,Tamil Nadu
07-11-2024 00:00,INV202402065853,P005,HG2802RGWT,GPON ONT,Netlink,27,4750,5000,5,6750,128250,Kumily,Online,International Buyers,EMI,Kerala
07-11-2024 00:00,INV202402064711,P004,Termination Box 2-Way Model,Distribution Products,Opton,148,1900,2000,5,14800,281200,Ernakulam,Online,ISP,Credit,Kerala
08-11-2024 00:00,INV202402074401,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,Perumbavoor,Retail,Retailer,,Kerala
08-11-2024 00:00,INV202402073875,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,166,1900,2000,5,16600,315400,Coimbatore,Online,Retailer,EMI,Tamil Nadu
08-11-2024 00:00,INV202402073128,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,Coimbatore,Wholesale,International Buyers,EMI,Tamil Nadu
08-11-2024 00:00,INV202402071843,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2215,95,100,5,11075,210425,Kumily,Retail,International Buyers,Full Cash,Kerala
08-11-2024 00:00,INV202402075399,P005,HG2802RGWT,GPON ONT,Netlink,275,4750,5000,5,68750,1306250,Ernakulam,Online,Retailer,Full Cash,Kerala
08-11-2024 00:00,INV202402072121,P004,Termination Box 2-Way Model,Distribution Products,Opton,221,1900,2000,5,22100,419900,,Retail,ISP,EMI,Kerala
08-11-2024 00:00,INV202402079653,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,64,1900,2000,5,6400,121600,Ernakulam,Wholesale,Distributor,Full Cash,Kerala
08-11-2024 00:00,INV202402073279,P004,V1600G2,GPON OLT,Netlink,8,180000,200000,10,160000,1440000,Kumily,Distributor,Retailer,EMI,Kerala
09-11-2024 00:00,INV202402089534,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Ernakulam,Distributor,ISP,EMI,Kerala
09-11-2024 00:00,INV202402081611,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,217,1900,2000,5,21700,412300,Coimbatore,Distributor,Retailer,Full Cash,Tamil Nadu
09-11-2024 00:00,INV202402088241,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2366,95,100,5,11830,224770,Hyderabad,Online,International Buyers,EMI,Telangana
09-11-2024 00:00,INV202402081303,P005,HG2802RGWT,GPON ONT,Netlink,240,4750,5000,5,60000,1140000,Mumbai,Distributor,Retailer,EMI,Maharashtra
09-11-2024 00:00,INV202402088944,P004,Termination Box 2-Way Model,Distribution Products,Opton,224,1900,2000,5,22400,425600,Noida,Online,ISP,EMI,Delhi
09-11-2024 00:00,INV202402086832,P004,V1600G2,GPON OLT,Netlink,5,180000,200000,10,100000,900000,Ernakulam,Wholesale,International Buyers,Full Cash,Kerala
09-11-2024 00:00,INV202402088704,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Hyderabad,Wholesale,Retailer,Full Cash,Telangana
10-11-2024 00:00,INV202402097500,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,184,1900,2000,5,18400,349600,Kumily,Distributor,International Buyers,Full Cash,Kerala
10-11-2024 00:00,INV202402098931,P005,HG2802RGWT,GPON ONT,Netlink,142,4750,5000,5,35500,674500,Perumbavoor,Distributor,Distributor,Credit,West Bengal
10-11-2024 00:00,INV202402094322,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,42,1900,2000,5,4200,79800,Perumbavoor,Wholesale,ISP,EMI,Kerala
10-11-2024 00:00,INV202402099546,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1801,95,100,5,9005,171095,Mumbai,Distributor,Distributor,Full Cash,Maharashtra
10-11-2024 00:00,INV202402091216,P003,V1600D4-L,GEPON OLT,Netlink,5,90000,100000,10,50000,450000,Perumbavoor,Wholesale,ISP,Full Cash,Kerala
10-11-2024 00:00,INV202402094369,P004,Termination Box 2-Way Model,Distribution Products,Opton,184,1900,2000,5,18400,349600,Chennai,Distributor,ISP,Credit,Tamil Nadu
10-11-2024 00:00,INV202402098538,P004,Termination Box 2-Way Model,Distribution Products,Opton,66,1900,2000,5,6600,125400,,Distributor,International Buyers,EMI,Delhi
10-11-2024 00:00,INV202402091916,P005,HG2802RGWT,GPON ONT,Netlink,98,4750,5000,5,24500,465500,Noida,Online,International Buyers,Full Cash,Delhi
10-11-2024 00:00,INV202402093357,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Kumily,Retail,ISP,EMI,Kerala
11-11-2024 00:00,SYN202411110306,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,Coimbatore,Distributor,Retailer,,Maharashtra
12-11-2024 00:00,SYN202411120307,P005,HG2802RGWT,GPON ONT,Netlink,183,4750,5000,5,45750,869250,Perumbavoor,Distributor,ISP,EMI,Karnataka
13-11-2024 00:00,INV202402123607,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,51,1900,2000,5,5100,96900,Perumbavoor,Retail,ISP,Credit,Kerala
13-11-2024 00:00,INV202402125706,P003,V1600D4-L,GEPON OLT,Netlink,2,90000,100000,10,20000,180000,Kumily,Distributor,ISP,EMI,Kerala
13-11-2024 00:00,INV202402125078,P004,V1600G2,GPON OLT,Netlink,5,180000,200000,10,100000,900000,Ernakulam,Online,Retailer,Full Cash,Kerala
13-11-2024 00:00,INV202402123705,P004,V1600G2,GPON OLT,Netlink,4,180000,200000,10,80000,720000,Mumbai,Retail,ISP,EMI,Maharashtra
13-11-2024 00:00,INV202402121191,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Mumbai,Online,Retailer,Full Cash,Maharashtra
13-11-2024 00:00,INV202402128326,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,108,1900,2000,5,10800,205200,Ernakulam,Distributor,,EMI,Kerala
13-11-2024 00:00,INV202402127686,P005,HG2802RGWT,GPON ONT,Netlink,34,4750,5000,5,8500,161500,Noida,Wholesale,ISP,Full Cash,Delhi
13-11-2024 00:00,INV202402129219,P005,HG2802RGWT,GPON ONT,Netlink,142,4750,5000,5,35500,674500,Hyderabad,Retail,International Buyers,Full Cash,Telangana
13-11-2024 00:00,INV202402128723,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,766,95,100,5,3830,72770,Ernakulam,Online,ISP,Full Cash,Kerala
13-11-2024 00:00,INV202402126350,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,920,95,100,5,4600,87400,Bangalore,Online,ISP,EMI,Karnataka
13-11-2024 00:00,INV202402128593,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,38,1900,2000,5,3800,72200,Noida,Distributor,ISP,Full Cash,Delhi
13-11-2024 00:00,INV202402124691,P004,Termination Box 2-Way Model,Distribution Products,Opton,261,1900,2000,5,26100,495900,Hyderabad,Online,ISP,EMI,Telangana
13-11-2024 00:00,INV202402123599,P005,HG2802RGWT,GPON ONT,Netlink,64,4750,5000,5,16000,304000,Kumily,Wholesale,Distributor,EMI,Kerala
14-11-2024 00:00,INV202402139207,P004,Termination Box 2-Way Model,Distribution Products,Opton,242,1900,2000,5,24200,459800,Noida,Online,International Buyers,EMI,Delhi
14-11-2024 00:00,INV202402138318,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,242,1900,2000,5,24200,459800,Bangalore,Wholesale,ISP,Credit,Karnataka
14-11-2024 00:00,INV202402138396,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1150,95,100,5,5750,109250,Kumily,Retail,ISP,EMI,Kerala
14-11-2024 00:00,INV202402139067,P003,V1600D4-L,GEPON OLT,Netlink,8,90000,100000,10,80000,720000,Hyderabad,Online,ISP,,Telangana
14-11-2024 00:00,INV202402133711,P005,HG2802RGWT,GPON ONT,Netlink,239,4750,5000,5,59750,1135250,Perumbavoor,Retail,Retailer,,Kerala
14-11-2024 00:00,INV202402135069,P004,V1600G2,GPON OLT,Netlink,8,180000,200000,10,160000,1440000,Perumbavoor,Online,International Buyers,,Kerala
15-11-2024 00:00,INV202402143859,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,62,1900,2000,5,6200,117800,Ernakulam,Online,Distributor,EMI,Kerala
15-11-2024 00:00,INV202402149374,P005,HG2802RGWT,GPON ONT,Netlink,141,4750,5000,5,35250,669750,Perumbavoor,Wholesale,ISP,Full Cash,Kerala
15-11-2024 00:00,INV202402148086,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,78,1900,2000,5,7800,148200,Kumily,Retail,Retailer,Credit,Kerala
15-11-2024 00:00,INV202402142894,P004,V1600G2,GPON OLT,Netlink,4,180000,200000,10,80000,720000,Bangalore,Online,Distributor,Credit,Karnataka
15-11-2024 00:00,INV202402144467,P004,V1600G2,GPON OLT,Netlink,3,180000,200000,10,60000,540000,Noida,Distributor,ISP,EMI,Delhi
15-11-2024 00:00,INV202402141520,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1170,95,100,5,5850,111150,Hyderabad,Wholesale,International Buyers,Full Cash,Telangana
15-11-2024 00:00,INV202402143353,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,144,1900,2000,5,14400,273600,Mumbai,Distributor,Distributor,Full Cash,Maharashtra
15-11-2024 00:00,INV202402146487,P005,HG2802RGWT,GPON ONT,Netlink,103,4750,5000,5,25750,489250,Ernakulam,Distributor,,EMI,Kerala
15-11-2024 00:00,INV202402149759,P003,V1600D4-L,GEPON OLT,Netlink,8,90000,100000,10,80000,720000,Perumbavoor,Online,Retailer,Credit,West Bengal
15-11-2024 00:00,INV202402145203,P004,Termination Box 2-Way Model,Distribution Products,Opton,211,1900,2000,5,21100,400900,Kumily,Online,ISP,Credit,Kerala
16-11-2024 00:00,INV202402155103,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1692,95,100,5,8460,160740,Coimbatore,Wholesale,ISP,Full Cash,Tamil Nadu
16-11-2024 00:00,INV202402151607,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Bangalore,Wholesale,ISP,Credit,Karnataka
16-11-2024 00:00,INV202402153576,P004,V1600G2,GPON OLT,Netlink,7,180000,200000,10,140000,1260000,Noida,Online,International Buyers,EMI,Delhi
16-11-2024 00:00,INV202402155829,P004,Termination Box 2-Way Model,Distribution Products,Opton,86,1900,2000,5,8600,163400,Hyderabad,Retail,ISP,EMI,Telangana
16-11-2024 00:00,INV202402158042,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,259,1900,2000,5,25900,492100,Hyderabad,Online,International Buyers,EMI,Telangana
16-11-2024 00:00,INV202402151973,P005,HG2802RGWT,GPON ONT,Netlink,104,4750,5000,5,26000,494000,Hyderabad,Online,Distributor,Full Cash,Telangana
16-11-2024 00:00,INV202402158027,P004,Termination Box 2-Way Model,Distribution Products,Opton,87,1900,2000,5,8700,165300,Hyderabad,Distributor,Distributor,Full Cash,Telangana
16-11-2024 00:00,INV202402156716,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,Coimbatore,Online,ISP,Credit,Tamil Nadu
16-11-2024 00:00,INV202402159972,P005,HG2802RGWT,GPON ONT,Netlink,138,4750,5000,5,34500,655500,Perumbavoor,Wholesale,ISP,Full Cash,Kerala
17-11-2024 00:00,INV202402166139,P005,HG2802RGWT,GPON ONT,Netlink,201,4750,5000,5,50250,954750,Kumily,Online,Distributor,Full Cash,Kerala
17-11-2024 00:00,INV202402163698,P003,V1600D4-L,GEPON OLT,Netlink,1,90000,100000,10,10000,90000,Bangalore,Online,ISP,EMI,Karnataka
17-11-2024 00:00,INV202402169771,P005,HG2802RGWT,GPON ONT,Netlink,32,4750,5000,5,8000,152000,Chennai,Online,International Buyers,Credit,Tamil Nadu
17-11-2024 00:00,INV202402165012,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,279,1900,2000,5,27900,530100,Perumbavoor,Distributor,ISP,Credit,Kerala
17-11-2024 00:00,INV202402168399,P003,V1600D4-L,GEPON OLT,Netlink,1,90000,100000,10,10000,90000,Mumbai,Distributor,Retailer,Credit,Maharashtra
17-11-2024 00:00,INV202402166367,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,643,95,100,5,3215,61085,Perumbavoor,Distributor,ISP,EMI,West Bengal
17-11-2024 00:00,INV202402161376,P004,Termination Box 2-Way Model,Distribution Products,Opton,173,1900,2000,5,17300,328700,Perumbavoor,Retail,Retailer,Full Cash,West Bengal
17-11-2024 00:00,INV202402164384,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1360,95,100,5,6800,129200,Perumbavoor,Wholesale,International Buyers,EMI,Kerala
17-11-2024 00:00,INV202402167089,P004,V1600G2,GPON OLT,Netlink,8,180000,200000,10,160000,1440000,Kumily,Retail,ISP,Full Cash,Kerala
17-11-2024 00:00,INV202402161110,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Coimbatore,Online,ISP,EMI,Tamil Nadu
18-11-2024 00:00,SYN202411180308,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Ernakulam,Distributor,Enterprise,EMI,Karnataka
19-11-2024 00:00,SYN202411190309,P005,HG2802RGWT,GPON ONT,Netlink,137,4750,5000,5,34250,650750,Coimbatore,Retail,International Buyers,Credit,Tamil Nadu
20-11-2024 00:00,INV202402197616,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,474,95,100,5,2370,45030,Bangalore,Distributor,Distributor,Credit,Karnataka
20-11-2024 00:00,INV202402192790,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1476,95,100,5,7380,140220,Noida,Wholesale,ISP,EMI,Delhi
20-11-2024 00:00,INV202402192658,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Chennai,Wholesale,International Buyers,Credit,Tamil Nadu
20-11-2024 00:00,INV202402193998,P003,V1600D4-L,GEPON OLT,Netlink,8,90000,100000,10,80000,720000,Chennai,Wholesale,International Buyers,Credit,Tamil Nadu
20-11-2024 00:00,INV202402191692,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,3,1900,2000,5,300,5700,Perumbavoor,Retail,ISP,Full Cash,West Bengal
20-11-2024 00:00,INV202402199846,P004,Termination Box 2-Way Model,Distribution Products,Opton,182,1900,2000,5,18200,345800,Bangalore,Online,ISP,EMI,Karnataka
20-11-2024 00:00,INV202402191291,P005,HG2802RGWT,GPON ONT,Netlink,165,4750,5000,5,41250,783750,Chennai,Distributor,Distributor,Credit,Tamil Nadu
20-11-2024 00:00,INV202402196848,P005,HG2802RGWT,GPON ONT,Netlink,81,4750,5000,5,20250,384750,Hyderabad,Distributor,International Buyers,EMI,Telangana
20-11-2024 00:00,INV202402192979,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,269,1900,2000,5,26900,511100,Perumbavoor,Distributor,ISP,,West Bengal
21-11-2024 00:00,INV202402208542,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,Perumbavoor,Online,ISP,Credit,Kerala
21-11-2024 00:00,INV202402201554,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,279,1900,2000,5,27900,530100,Noida,Retail,ISP,EMI,Delhi
21-11-2024 00:00,INV202402206236,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2096,95,100,5,10480,199120,Coimbatore,Wholesale,ISP,Credit,Tamil Nadu
21-11-2024 00:00,INV202402206489,P004,Termination Box 2-Way Model,Distribution Products,Opton,226,1900,2000,5,22600,429400,Bangalore,Wholesale,ISP,EMI,Karnataka
21-11-2024 00:00,INV202402202313,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Hyderabad,Wholesale,Retailer,Full Cash,Telangana
21-11-2024 00:00,INV202402203569,P004,V1600G2,GPON OLT,Netlink,8,180000,200000,10,160000,1440000,Kumily,Retail,ISP,Credit,Kerala
21-11-2024 00:00,INV202402207001,P005,HG2802RGWT,GPON ONT,Netlink,148,4750,5000,5,37000,703000,Coimbatore,Wholesale,International Buyers,Full Cash,Tamil Nadu
21-11-2024 00:00,INV202402202078,P005,HG2802RGWT,GPON ONT,Netlink,79,4750,5000,5,19750,375250,Bangalore,Retail,,EMI,Karnataka
22-11-2024 00:00,INV202402213459,P004,V1600G2,GPON OLT,Netlink,1,180000,200000,10,20000,180000,Perumbavoor,Distributor,ISP,Full Cash,West Bengal
22-11-2024 00:00,INV202402212785,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,261,1900,2000,5,26100,495900,Kumily,Wholesale,International Buyers,EMI,Kerala
22-11-2024 00:00,INV202402213662,P005,HG2802RGWT,GPON ONT,Netlink,238,4750,5000,5,59500,1130500,Noida,Retail,Retailer,Credit,Delhi
22-11-2024 00:00,INV202402216332,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,Coimbatore,Online,Retailer,Full Cash,Tamil Nadu
22-11-2024 00:00,INV202402219839,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1983,95,100,5,9915,188385,Bangalore,Online,Retailer,Credit,Karnataka
22-11-2024 00:00,INV202402218740,P004,Termination Box 2-Way Model,Distribution Products,Opton,212,1900,2000,5,21200,402800,Hyderabad,Distributor,,Credit,Telangana
22-11-2024 00:00,INV202402219449,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,,Retail,ISP,EMI,Telangana
22-11-2024 00:00,INV202402219394,P003,V1600D4-L,GEPON OLT,Netlink,1,90000,100000,10,10000,90000,Mumbai,Retail,ISP,EMI,Maharashtra
22-11-2024 00:00,INV202402214805,P004,V1600G2,GPON OLT,Netlink,8,180000,200000,10,160000,1440000,Chennai,Wholesale,International Buyers,Full Cash,Tamil Nadu
23-11-2024 00:00,INV202402223202,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,32,1900,2000,5,3200,60800,Bangalore,Wholesale,ISP,Full Cash,Karnataka
23-11-2024 00:00,INV202402222839,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,87,1900,2000,5,8700,165300,Perumbavoor,Retail,International Buyers,EMI,West Bengal
23-11-2024 00:00,INV202402228331,P004,Termination Box 2-Way Model,Distribution Products,Opton,45,1900,2000,5,4500,85500,Bangalore,Retail,ISP,Credit,Karnataka
23-11-2024 00:00,INV202402228463,P005,HG2802RGWT,GPON ONT,Netlink,216,4750,5000,5,54000,1026000,Perumbavoor,Retail,Retailer,EMI,Kerala
